year,cycles_year,annual_degradation_%,cumulative_degradation_%,soh_%,residual_capacity_kwh,c_rate,soc_window_%,degradation_source
593,365.25,0.005364236211909587,8.49945208415771,91.50054791584229,4.392026299960429,0.5,5%-95%,Cyclic + Calendar
594,365.25,0.005359586913019262,8.504811671070748,91.49518832892926,4.3917690397886044,0.5,5%-95%,Cyclic + Calendar
595,365.25,0.0053549493498894485,8.51016662042064,91.48983337957937,4.39151200221981,0.5,5%-95%,Cyclic + Calendar
596,365.25,0.0053503234731892375,8.515516943893822,91.48448305610619,4.391255186693097,0.5,5%-95%,Cyclic + Calendar
597,365.25,0.005345709233920785,8.520862653127734,91.47913734687226,4.3909985926498685,0.5,5%-95%,Cyclic + Calendar
598,365.25,0.005341106583363805,8.526203759711098,91.4737962402889,4.390742219533867,0.5,5%-95%,Cyclic + Calendar
599,365.25,0.0053365154731125726,8.53154027518421,91.46845972481579,4.390486066791158,0.5,5%-95%,Cyclic + Calendar
600,365.25,0.0053319358550019125,8.536872211039217,91.46312778896079,4.3902301338701175,0.5,5%-95%,Cyclic + Calendar
601,365.25,0.005327367681199717,8.542199578720407,91.45780042127959,4.38997442022142,0.5,5%-95%,Cyclic + Calendar
602,365.25,0.005322810904077417,8.547522389624485,91.45247761037551,4.389718925298024,0.5,5%-95%,Cyclic + Calendar
603,365.25,0.005318265476339512,8.552840655100837,91.44715934489916,4.38946364855516,0.5,5%-95%,Cyclic + Calendar
604,365.25,0.005313731351005066,8.55815438645183,91.44184561354817,4.389208589450312,0.5,5%-95%,Cyclic + Calendar
605,365.25,0.005309208481222664,8.563463594933053,91.43653640506695,4.388953747443213,0.5,5%-95%,Cyclic + Calendar
606,365.25,0.00530469682054798,8.568768291753612,91.43123170824639,4.388699121995827,0.5,5%-95%,Cyclic + Calendar
607,365.25,0.005300196322777229,8.574068488076389,91.42593151192361,4.388444712572333,0.5,5%-95%,Cyclic + Calendar
608,365.25,0.005295706941910172,8.579364195018307,91.4206358049817,4.388190518639122,0.5,5%-95%,Cyclic + Calendar
609,365.25,0.0052912286322981394,8.584655423650602,91.4153445763494,4.387936539664771,0.5,5%-95%,Cyclic + Calendar
610,365.25,0.005286761348477498,8.589942184999071,91.41005781500094,4.3876827751200445,0.5,5%-95%,Cyclic + Calendar
